,Unnamed: 0,claw_length_cm,endangered,size_cm,specie,sub_specie,tail_length_cm,weight_kg
1285,1285,7.692,least_concern,50.774,three_toed,Pale-throated sloth,3.01,6.127
1286,1286,6.644,least_concern,49.654,three_toed,Pale-throated sloth,4.953,4.057
1287,1287,7.745,least_concern,50.346,three_toed,Pale-throated sloth,6.631,3.981
1288,1288,4.929,least_concern,49.379,three_toed,Pale-throated sloth,5.648,4.754
1289,1289,7.108,least_concern,49.305,three_toed,Pale-throated sloth,5.682,4.262
1290,1290,8.139,least_concern,49.842,three_toed,Pale-throated sloth,4.522,3.574
1291,1291,7.43,least_concern,47.35,three_toed,Pale-throated sloth,3.264,4.39
1292,1292,8.078,least_concern,49.279,three_toed,Pale-throated sloth,4.43,5.981
1293,1293,7.641,least_concern,50.406,three_toed,Pale-throated sloth,6.781,6.358
1294,1294,8.022,least_concern,50.643,three_toed,Pale-throated sloth,6.251,3.827
1295,1295,6.719,least_concern,50.151,three_toed,Pale-throated sloth,4.976,5.01
1296,1296,10.138,least_concern,49.534,three_toed,Pale-throated sloth,3.714,5.052
1297,1297,7.445,least_concern,50.41,three_toed,Pale-throated sloth,5.08,4.2
1298,1298,7.068,least_concern,51.746,three_toed,Pale-throated sloth,5.049,5.014
1299,1299,7.665,least_concern,48.797,three_toed,Pale-throated sloth,3.048,5.546
1300,1300,8.834,least_concern,51.36,three_toed,Pale-throated sloth,5.006,3.049
1301,1301,7.701,least_concern,50.302,three_toed,Pale-throated sloth,6.119,4.134
1302,1302,8.472,least_concern,50.725,three_toed,Pale-throated sloth,5.052,3.489
1303,1303,8.264,least_concern,51.388,three_toed,Pale-throated sloth,6.282,4.688
1304,1304,8.245,least_concern,49.46,three_toed,Pale-throated sloth,4.69,4.938
1305,1305,9.542,least_concern,50.08,three_toed,Pale-throated sloth,5.436,4.126
1306,1306,7.146,least_concern,51.245,three_toed,Pale-throated sloth,4.886,5.393
1307,1307,8.682,least_concern,50.116,three_toed,Pale-throated sloth,3.925,4.927
1308,1308,7.421,least_concern,49.463,three_toed,Pale-throated sloth,5.948,5.155
1309,1309,6.176,least_concern,50.134,three_toed,Pale-throated sloth,3.332,3.54
1310,1310,7.772,least_concern,50.637,three_toed,Pale-throated sloth,4.008,5.484
1311,1311,7.341,least_concern,50.998,three_toed,Pale-throated sloth,5.443,5.705
1312,1312,7.017,least_concern,51.299,three_toed,Pale-throated sloth,6.833,4.539
1313,1313,6.089,least_concern,50.194,three_toed,Pale-throated sloth,4.139,4.917
1314,1314,6.038,least_concern,48.548,three_toed,Pale-throated sloth,4.858,5.195
1315,1315,7.799,least_concern,51.299,three_toed,Pale-throated sloth,4.982,3.681
1316,1316,7.325,least_concern,49.121,three_toed,Pale-throated sloth,6.324,2.601
1317,1317,6.363,least_concern,49.305,three_toed,Pale-throated sloth,3.148,4.989
1318,1318,5.856,least_concern,49.308,three_toed,Pale-throated sloth,4.884,5.201
1319,1319,8.421,least_concern,50.674,three_toed,Pale-throated sloth,5.908,4.155
1320,1320,7.172,least_concern,49.686,three_toed,Pale-throated sloth,4.793,5.377
1321,1321,8.711,least_concern,48.68,three_toed,Pale-throated sloth,4.889,3.918
1322,1322,8.997,least_concern,49.621,three_toed,Pale-throated sloth,4.854,3.328
1323,1323,7.079,least_concern,49.18,three_toed,Pale-throated sloth,5.406,6.154
1324,1324,8.374,least_concern,50.19,three_toed,Pale-throated sloth,5.537,4.997
1325,1325,6.774,least_concern,50.116,three_toed,Pale-throated sloth,3.701,4.116
1326,1326,9.118,least_concern,51.046,three_toed,Pale-throated sloth,4.093,3.389
1327,1327,7.266,least_concern,50.201,three_toed,Pale-throated sloth,5.494,6.906
1328,1328,6.66,least_concern,51.454,three_toed,Pale-throated sloth,3.94,5.597
1329,1329,6.454,least_concern,49.172,three_toed,Pale-throated sloth,4.434,5.351
1330,1330,8.662,least_concern,50.566,three_toed,Pale-throated sloth,4.818,4.898
1331,1331,7.682,least_concern,49.406,three_toed,Pale-throated sloth,4.164,5.519
1332,1332,8.583,least_concern,49.615,three_toed,Pale-throated sloth,3.024,4.08
1333,1333,5.765,least_concern,49.636,three_toed,Pale-throated sloth,5.609,3.231
1334,1334,9.091,least_concern,52.169,three_toed,Pale-throated sloth,5.855,3.455
1335,1335,6.632,least_concern,50.913,three_toed,Pale-throated sloth,4.602,6.153
1336,1336,8.098,least_concern,50.483,three_toed,Pale-throated sloth,5.194,7.028
1337,1337,6.08,least_concern,50.882,three_toed,Pale-throated sloth,5.491,4.879
1338,1338,7.051,least_concern,50.782,three_toed,Pale-throated sloth,4.823,4.874
1339,1339,7.179,least_concern,50.525,three_toed,Pale-throated sloth,4.546,5.052
1340,1340,8.928,least_concern,50.601,three_toed,Pale-throated sloth,4.404,5.547
1341,1341,7.851,least_concern,50.371,three_toed,Pale-throated sloth,6.065,4.641
1342,1342,6.685,least_concern,50.116,three_toed,Pale-throated sloth,5.892,5.341
1343,1343,7.047,least_concern,49.163,three_toed,Pale-throated sloth,5.079,3.752
1344,1344,7.256,least_concern,52.371,three_toed,Pale-throated sloth,6.453,4.18
1345,1345,5.236,least_concern,50.641,three_toed,Pale-throated sloth,4.369,4.917
1346,1346,8.395,least_concern,49.527,three_toed,Pale-throated sloth,6.77,4.028
1347,1347,7.919,least_concern,50.22,three_toed,Pale-throated sloth,3.918,4.815
1348,1348,8.601,least_concern,49.438,three_toed,Pale-throated sloth,3.824,3.876
1349,1349,7.09,least_concern,50.932,three_toed,Pale-throated sloth,4.686,5.082
1350,1350,7.099,least_concern,48.852,three_toed,Pale-throated sloth,3.352,3.959
1351,1351,7.19,least_concern,50.092,three_toed,Pale-throated sloth,5.258,6.108
1352,1352,6.326,least_concern,49.545,three_toed,Pale-throated sloth,3.964,3.17
1353,1353,7.712,least_concern,49.611,three_toed,Pale-throated sloth,4.21,4.162
1354,1354,8.448,least_concern,50.152,three_toed,Pale-throated sloth,5.855,3.177
1355,1355,7.974,least_concern,50.22,three_toed,Pale-throated sloth,7.566,5.056
1356,1356,8.713,least_concern,47.519,three_toed,Pale-throated sloth,6.03,4.677
1357,1357,7.843,least_concern,48.95,three_toed,Pale-throated sloth,4.756,4.84
1358,1358,7.929,least_concern,49.317,three_toed,Pale-throated sloth,5.75,4.981
1359,1359,7.22,least_concern,51.893,three_toed,Pale-throated sloth,3.601,4.794
1360,1360,9.154,least_concern,49.685,three_toed,Pale-throated sloth,4.477,6.167
1361,1361,8.13,least_concern,49.706,three_toed,Pale-throated sloth,4.671,4.154
1362,1362,9.915,least_concern,50.542,three_toed,Pale-throated sloth,6.027,4.238
1363,1363,6.526,least_concern,50.323,three_toed,Pale-throated sloth,4.888,4.312
1364,1364,7.249,least_concern,49.811,three_toed,Pale-throated sloth,5.042,5.852
1365,1365,7.15,least_concern,50.16,three_toed,Pale-throated sloth,5.29,5.314
1366,1366,6.525,least_concern,49.274,three_toed,Pale-throated sloth,5.253,5.034
1367,1367,8.706,least_concern,51.523,three_toed,Pale-throated sloth,4.689,4.552
1368,1368,7.116,least_concern,50.376,three_toed,Pale-throated sloth,5.077,5.001
1369,1369,8.209,least_concern,50.598,three_toed,Pale-throated sloth,4.356,3.677
1370,1370,8.078,least_concern,50.447,three_toed,Pale-throated sloth,6.24,6.578
1371,1371,10.151,least_concern,48.502,three_toed,Pale-throated sloth,4.291,5.788
1372,1372,8.739,least_concern,50.283,three_toed,Pale-throated sloth,3.119,4.498
1373,1373,7.625,least_concern,50.358,three_toed,Pale-throated sloth,5.805,4.903
1374,1374,8.774,least_concern,50.541,three_toed,Pale-throated sloth,5.149,5.621
1375,1375,6.888,least_concern,48.843,three_toed,Pale-throated sloth,6.025,4.99
1376,1376,8.786,least_concern,50.844,three_toed,Pale-throated sloth,6.186,5.015
1377,1377,8.618,least_concern,48.218,three_toed,Pale-throated sloth,5.964,3.556
1378,1378,8.153,least_concern,50.961,three_toed,Pale-throated sloth,5.059,5.27
1379,1379,7.262,least_concern,52.008,three_toed,Pale-throated sloth,5.089,4.323
1380,1380,8.499,least_concern,50.552,three_toed,Pale-throated sloth,4.186,4.697
1381,1381,8.214,least_concern,51.108,three_toed,Pale-throated sloth,4.946,4.752
1382,1382,6.525,least_concern,49.835,three_toed,Pale-throated sloth,3.59,2.673
1383,1383,7.626,least_concern,51.657,three_toed,Pale-throated sloth,5.773,5.431
1384,1384,7.15,least_concern,49.968,three_toed,Pale-throated sloth,6.082,4.438
1385,1385,7.375,least_concern,48.076,three_toed,Pale-throated sloth,5.908,5.081
1386,1386,7.628,least_concern,49.988,three_toed,Pale-throated sloth,4.425,4.264
1387,1387,7.926,least_concern,48.478,three_toed,Pale-throated sloth,5.199,3.395
1388,1388,7.696,least_concern,49.155,three_toed,Pale-throated sloth,3.597,3.165
1389,1389,7.569,least_concern,51.55,three_toed,Pale-throated sloth,4.116,5.205
1390,1390,7.753,least_concern,51.316,three_toed,Pale-throated sloth,4.57,3.873
1391,1391,9.432,least_concern,51.167,three_toed,Pale-throated sloth,3.803,4.644
1392,1392,6.486,least_concern,51.246,three_toed,Pale-throated sloth,3.626,3.822
1393,1393,7.795,least_concern,51.271,three_toed,Pale-throated sloth,6.425,4.629
1394,1394,7.475,least_concern,50.231,three_toed,Pale-throated sloth,4.833,5.467
1395,1395,6.232,least_concern,49.206,three_toed,Pale-throated sloth,4.595,5.34
1396,1396,7.124,least_concern,50.323,three_toed,Pale-throated sloth,4.917,3.7
1397,1397,5.024,least_concern,49.995,three_toed,Pale-throated sloth,6.376,2.792
1398,1398,8.014,least_concern,49.947,three_toed,Pale-throated sloth,5.792,3.718
1399,1399,8.093,least_concern,50.12,three_toed,Pale-throated sloth,5.388,3.97
1400,1400,8.079,least_concern,51.625,three_toed,Pale-throated sloth,5.061,5.53
1401,1401,7.547,least_concern,50.035,three_toed,Pale-throated sloth,5.318,5.129
1402,1402,7.438,least_concern,50.059,three_toed,Pale-throated sloth,5.46,4.746
1403,1403,7.959,least_concern,49.794,three_toed,Pale-throated sloth,4.643,5.603
1404,1404,8.531,least_concern,48.429,three_toed,Pale-throated sloth,4.258,4.016
1405,1405,8.208,least_concern,49.035,three_toed,Pale-throated sloth,5.835,4.449
1406,1406,6.873,least_concern,48.45,three_toed,Pale-throated sloth,3.834,7.008
1407,1407,7.344,least_concern,51.27,three_toed,Pale-throated sloth,4.982,5.3
1408,1408,5.642,least_concern,51.918,three_toed,Pale-throated sloth,5.538,4.099
1409,1409,8.324,least_concern,48.961,three_toed,Pale-throated sloth,6.307,6.082
1410,1410,5.294,least_concern,50.337,three_toed,Pale-throated sloth,5.362,4.398
1411,1411,9.131,least_concern,48.962,three_toed,Pale-throated sloth,3.964,3.315
1412,1412,6.698,least_concern,49.443,three_toed,Pale-throated sloth,3.494,4.931
1413,1413,5.919,least_concern,49.421,three_toed,Pale-throated sloth,5.357,3.436
1414,1414,7.35,least_concern,51.033,three_toed,Pale-throated sloth,6.622,5.518
1415,1415,7.172,least_concern,50.472,three_toed,Pale-throated sloth,4.107,3.842
1416,1416,9.149,least_concern,49.191,three_toed,Pale-throated sloth,5.013,4.874
1417,1417,9.245,least_concern,49.248,three_toed,Pale-throated sloth,5.365,4.596
1418,1418,6.817,least_concern,49.896,three_toed,Pale-throated sloth,6.504,5.919
1419,1419,7.385,least_concern,49.567,three_toed,Pale-throated sloth,4.806,2.978
1420,1420,6.961,least_concern,48.297,three_toed,Pale-throated sloth,4.628,5.546
1421,1421,8.743,least_concern,49.316,three_toed,Pale-throated sloth,4.337,4.036
1422,1422,5.944,least_concern,50.334,three_toed,Pale-throated sloth,5.337,2.992
1423,1423,8.796,least_concern,50.154,three_toed,Pale-throated sloth,3.876,4.143
1424,1424,7.321,least_concern,49.14,three_toed,Pale-throated sloth,4.968,3.704
1425,1425,7.671,least_concern,49.719,three_toed,Pale-throated sloth,6.95,3.866
1426,1426,6.01,least_concern,48.016,three_toed,Pale-throated sloth,4.754,4.674
1427,1427,7.831,least_concern,49.375,three_toed,Pale-throated sloth,5.977,4.657
1428,1428,7.806,least_concern,50.431,three_toed,Pale-throated sloth,2.946,3.309
1429,1429,8.057,least_concern,51.09,three_toed,Pale-throated sloth,2.643,4.123
1430,1430,8.788,least_concern,51.465,three_toed,Pale-throated sloth,5.944,4.553
1431,1431,7.715,least_concern,49.651,three_toed,Pale-throated sloth,5.465,5.237
1432,1432,9.189,least_concern,49.021,three_toed,Pale-throated sloth,4.958,4.602
1433,1433,7.478,least_concern,49.421,three_toed,Pale-throated sloth,5.373,4.655
1434,1434,7.691,least_concern,52.05,three_toed,Pale-throated sloth,1.238,4.552
1435,1435,6.204,least_concern,50.499,three_toed,Pale-throated sloth,3.246,4.895
1436,1436,8.39,least_concern,49.103,three_toed,Pale-throated sloth,5.321,5.062
1437,1437,7.031,least_concern,49.484,three_toed,Pale-throated sloth,4.665,3.663
1438,1438,7.72,least_concern,49.743,three_toed,Pale-throated sloth,6.541,6.265
1439,1439,8.184,least_concern,50.205,three_toed,Pale-throated sloth,6.968,6.206
1440,1440,7.726,least_concern,49.561,three_toed,Pale-throated sloth,5.233,4.218
1441,1441,7.177,least_concern,49.321,three_toed,Pale-throated sloth,4.292,3.424
1442,1442,5.419,least_concern,50.503,three_toed,Pale-throated sloth,4.075,4.489
1443,1443,8.429,least_concern,48.941,three_toed,Pale-throated sloth,2.922,2.496
1444,1444,7.042,least_concern,52.359,three_toed,Pale-throated sloth,6.983,3.861
1445,1445,8.817,least_concern,49.427,three_toed,Pale-throated sloth,5.412,3.497
1446,1446,9.046,least_concern,50.554,three_toed,Pale-throated sloth,5.018,4.946
1447,1447,6.801,least_concern,51.487,three_toed,Pale-throated sloth,4.413,5.527
1448,1448,8.221,least_concern,49.581,three_toed,Pale-throated sloth,4.693,4.719
1449,1449,6.905,least_concern,51.154,three_toed,Pale-throated sloth,4.799,3.777
1450,1450,8.166,least_concern,50.066,three_toed,Pale-throated sloth,3.541,4.725
1451,1451,9.384,least_concern,50.524,three_toed,Pale-throated sloth,5.155,3.978
1452,1452,7.948,least_concern,48.721,three_toed,Pale-throated sloth,8.072,4.344
1453,1453,8.65,least_concern,48.981,three_toed,Pale-throated sloth,3.78,4.454
1454,1454,7.679,least_concern,49.68,three_toed,Pale-throated sloth,6.629,4.853
1455,1455,5.852,least_concern,51.874,three_toed,Pale-throated sloth,3.629,4.579
1456,1456,8.104,least_concern,49.345,three_toed,Pale-throated sloth,6.202,4.621
1457,1457,8.156,least_concern,49.564,three_toed,Pale-throated sloth,4.802,2.85
1458,1458,6.258,least_concern,48.833,three_toed,Pale-throated sloth,5.676,5.789
1459,1459,6.611,least_concern,50.141,three_toed,Pale-throated sloth,5.895,3.811
1460,1460,7.551,least_concern,50.256,three_toed,Pale-throated sloth,4.39,5.211
1461,1461,7.713,least_concern,52.41,three_toed,Pale-throated sloth,4.812,4.507
1462,1462,8.777,least_concern,51.722,three_toed,Pale-throated sloth,5.075,4.042
1463,1463,6.666,least_concern,49.051,three_toed,Pale-throated sloth,6.386,1.176
1464,1464,7.272,least_concern,51.887,three_toed,Pale-throated sloth,2.333,4.112
1465,1465,7.307,least_concern,47.515,three_toed,Pale-throated sloth,4.348,4.059
1466,1466,5.809,least_concern,51.054,three_toed,Pale-throated sloth,7.044,1.302
1467,1467,5.811,least_concern,51.075,three_toed,Pale-throated sloth,4.637,2.895
1468,1468,8.412,least_concern,49.535,three_toed,Pale-throated sloth,2.925,4.983
1469,1469,8.76,least_concern,50.462,three_toed,Pale-throated sloth,4.854,4.176
1470,1470,7.117,least_concern,49.894,three_toed,Pale-throated sloth,3.999,4.652
1471,1471,7.245,least_concern,49.3,three_toed,Pale-throated sloth,5.216,3.965
1472,1472,8.827,least_concern,49.646,three_toed,Pale-throated sloth,3.964,4.821
1473,1473,7.754,least_concern,50.472,three_toed,Pale-throated sloth,5.902,2.951
1474,1474,9.149,least_concern,50.576,three_toed,Pale-throated sloth,2.705,4.512
1475,1475,6.811,least_concern,52.949,three_toed,Pale-throated sloth,5.119,3.279
1476,1476,7.062,least_concern,51.192,three_toed,Pale-throated sloth,5.193,5.03
1477,1477,8.179,least_concern,50.929,three_toed,Pale-throated sloth,4.143,4.335
1478,1478,9.728,least_concern,49.945,three_toed,Pale-throated sloth,7.189,3.301
1479,1479,7.579,least_concern,49.603,three_toed,Pale-throated sloth,4.585,4.485
1480,1480,8.315,least_concern,50.506,three_toed,Pale-throated sloth,4.199,3.539
1481,1481,5.64,least_concern,49.867,three_toed,Pale-throated sloth,3.966,3.932
1482,1482,7.231,least_concern,49.842,three_toed,Pale-throated sloth,4.3,4.716
1483,1483,6.623,least_concern,50.293,three_toed,Pale-throated sloth,4.988,4.141
1484,1484,7.676,least_concern,51.176,three_toed,Pale-throated sloth,5.294,4.644
1485,1485,8.072,least_concern,50.339,three_toed,Pale-throated sloth,4.305,4.127
1486,1486,8.055,least_concern,49.318,three_toed,Pale-throated sloth,4.451,2.889
1487,1487,6.367,least_concern,51.038,three_toed,Pale-throated sloth,3.986,5.355
1488,1488,6.793,least_concern,48.2,three_toed,Pale-throated sloth,4.431,5.695
1489,1489,6.876,least_concern,50.144,three_toed,Pale-throated sloth,4.587,3.712
1490,1490,5.603,least_concern,50.45,three_toed,Pale-throated sloth,3.743,3.874
1491,1491,7.632,least_concern,48.828,three_toed,Pale-throated sloth,5.101,2.356
1492,1492,7.888,least_concern,49.513,three_toed,Pale-throated sloth,3.926,5.832
1493,1493,6.82,least_concern,49.749,three_toed,Pale-throated sloth,7.166,3.015
1494,1494,6.571,least_concern,49.999,three_toed,Pale-throated sloth,3.317,5.179
1495,1495,6.876,least_concern,50.097,three_toed,Pale-throated sloth,6.929,4.006
1496,1496,8.308,least_concern,49.454,three_toed,Pale-throated sloth,2.779,3.503
1497,1497,6.529,least_concern,49.211,three_toed,Pale-throated sloth,4.345,4.761
1498,1498,6.18,least_concern,49.209,three_toed,Pale-throated sloth,4.865,5.918
1499,1499,6.613,least_concern,48.313,three_toed,Pale-throated sloth,5.356,6.021
1500,1500,8.332,least_concern,48.843,three_toed,Pale-throated sloth,5.241,5.626
1501,1501,7.709,least_concern,48.699,three_toed,Pale-throated sloth,5.284,4.91
1502,1502,7.755,least_concern,50.952,three_toed,Pale-throated sloth,6.584,4.125
1503,1503,8.092,least_concern,49.141,three_toed,Pale-throated sloth,4.12,4.134
1504,1504,6.991,least_concern,50.495,three_toed,Pale-throated sloth,5.901,4.632
1505,1505,6.345,least_concern,50.216,three_toed,Pale-throated sloth,4.354,4.57
1506,1506,6.998,least_concern,49.472,three_toed,Pale-throated sloth,6.148,3.837
1507,1507,7.548,least_concern,48.878,three_toed,Pale-throated sloth,5.949,5.694
1508,1508,6.866,least_concern,50.166,three_toed,Pale-throated sloth,4.817,4.065
1509,1509,7.815,least_concern,50.198,three_toed,Pale-throated sloth,3.582,4.0
1510,1510,8.846,least_concern,50.416,three_toed,Pale-throated sloth,5.674,4.593
1511,1511,6.946,least_concern,49.878,three_toed,Pale-throated sloth,4.842,3.907
1512,1512,7.039,least_concern,49.843,three_toed,Pale-throated sloth,5.896,4.491
1513,1513,6.848,least_concern,47.453,three_toed,Pale-throated sloth,5.589,5.781
1514,1514,7.727,least_concern,49.628,three_toed,Pale-throated sloth,3.86,3.354
1515,1515,7.939,least_concern,50.828,three_toed,Pale-throated sloth,3.964,3.358
1516,1516,6.94,least_concern,48.986,three_toed,Pale-throated sloth,4.642,3.822
1517,1517,7.213,least_concern,49.675,three_toed,Pale-throated sloth,5.075,3.249
1518,1518,8.359,least_concern,49.977,three_toed,Pale-throated sloth,6.447,5.092
1519,1519,8.909,least_concern,49.873,three_toed,Pale-throated sloth,6.041,4.943
1520,1520,6.815,least_concern,49.367,three_toed,Pale-throated sloth,5.122,2.15
1521,1521,9.419,least_concern,48.891,three_toed,Pale-throated sloth,5.518,4.207
1522,1522,6.827,least_concern,48.878,three_toed,Pale-throated sloth,5.672,4.002
1523,1523,7.796,least_concern,49.837,three_toed,Pale-throated sloth,6.14,4.28
1524,1524,7.048,least_concern,49.922,three_toed,Pale-throated sloth,3.822,5.53
1525,1525,7.091,least_concern,50.102,three_toed,Pale-throated sloth,5.162,4.573
1526,1526,8.3,least_concern,50.375,three_toed,Pale-throated sloth,4.293,5.165
1527,1527,7.173,least_concern,51.779,three_toed,Pale-throated sloth,5.014,5.619
1528,1528,7.856,least_concern,49.435,three_toed,Pale-throated sloth,1.362,3.921
1529,1529,8.036,least_concern,48.292,three_toed,Pale-throated sloth,4.213,4.522
1530,1530,6.801,least_concern,50.193,three_toed,Pale-throated sloth,4.994,4.156
1531,1531,7.797,least_concern,50.461,three_toed,Pale-throated sloth,4.79,5.183
1532,1532,6.982,least_concern,50.845,three_toed,Pale-throated sloth,4.431,3.139
1533,1533,8.391,least_concern,50.149,three_toed,Pale-throated sloth,3.585,4.656
1534,1534,9.183,least_concern,48.893,three_toed,Pale-throated sloth,3.398,6.06
1535,1535,7.12,least_concern,50.781,three_toed,Pale-throated sloth,4.097,4.29
1536,1536,6.414,least_concern,50.665,three_toed,Pale-throated sloth,6.739,5.015
1537,1537,6.664,least_concern,48.052,three_toed,Pale-throated sloth,6.618,5.337
1538,1538,8.601,least_concern,50.303,three_toed,Pale-throated sloth,5.479,5.486
1539,1539,7.395,least_concern,49.123,three_toed,Pale-throated sloth,5.356,2.421
1540,1540,8.133,least_concern,50.09,three_toed,Pale-throated sloth,3.726,4.876
1541,1541,6.059,least_concern,49.848,three_toed,Pale-throated sloth,5.039,4.93
1542,1542,8.794,least_concern,50.189,three_toed,Pale-throated sloth,4.737,3.777
1543,1543,8.377,least_concern,49.803,three_toed,Pale-throated sloth,4.179,5.452
1544,1544,8.326,least_concern,47.651,three_toed,Pale-throated sloth,5.557,4.867
1545,1545,8.489,least_concern,49.039,three_toed,Pale-throated sloth,6.22,4.877
1546,1546,8.611,least_concern,52.568,three_toed,Pale-throated sloth,3.758,4.715
1547,1547,7.653,least_concern,50.264,three_toed,Pale-throated sloth,4.616,3.596
1548,1548,8.454,least_concern,50.091,three_toed,Pale-throated sloth,5.225,7.726
1549,1549,6.601,least_concern,49.146,three_toed,Pale-throated sloth,6.059,5.924
1550,1550,6.874,least_concern,48.407,three_toed,Pale-throated sloth,5.093,6.183
1551,1551,7.049,least_concern,49.608,three_toed,Pale-throated sloth,4.188,4.347
1552,1552,6.819,least_concern,49.385,three_toed,Pale-throated sloth,4.064,5.517
1553,1553,7.213,least_concern,49.973,three_toed,Pale-throated sloth,5.917,4.846
1554,1554,8.792,least_concern,51.397,three_toed,Pale-throated sloth,4.903,4.912
1555,1555,6.914,least_concern,51.15,three_toed,Pale-throated sloth,5.592,5.094
1556,1556,7.451,least_concern,51.362,three_toed,Pale-throated sloth,5.758,5.918
1557,1557,7.399,least_concern,51.611,three_toed,Pale-throated sloth,5.592,4.749
1558,1558,6.42,least_concern,50.205,three_toed,Pale-throated sloth,4.518,5.199
1559,1559,7.405,least_concern,49.143,three_toed,Pale-throated sloth,5.835,3.819
1560,1560,10.058,least_concern,49.463,three_toed,Pale-throated sloth,3.889,4.158
1561,1561,7.49,least_concern,50.731,three_toed,Pale-throated sloth,3.435,3.741
1562,1562,6.802,least_concern,50.662,three_toed,Pale-throated sloth,4.879,4.75
1563,1563,8.782,least_concern,50.633,three_toed,Pale-throated sloth,4.693,2.637
1564,1564,8.055,least_concern,49.006,three_toed,Pale-throated sloth,6.638,3.381
1565,1565,8.142,least_concern,50.284,three_toed,Pale-throated sloth,4.536,4.481
1566,1566,7.779,least_concern,49.493,three_toed,Pale-throated sloth,5.227,5.749
1567,1567,7.732,least_concern,48.911,three_toed,Pale-throated sloth,7.068,5.348
1568,1568,6.918,least_concern,50.365,three_toed,Pale-throated sloth,5.151,3.948
1569,1569,8.07,least_concern,48.512,three_toed,Pale-throated sloth,5.991,5.356
1570,1570,6.381,least_concern,48.427,three_toed,Pale-throated sloth,5.782,5.429
1571,1571,6.432,least_concern,49.4,three_toed,Pale-throated sloth,5.083,2.358
1572,1572,6.105,least_concern,48.774,three_toed,Pale-throated sloth,5.14,4.633
1573,1573,7.346,least_concern,50.536,three_toed,Pale-throated sloth,6.365,3.342
1574,1574,8.844,least_concern,49.518,three_toed,Pale-throated sloth,5.098,6.661
1575,1575,7.15,least_concern,49.156,three_toed,Pale-throated sloth,3.538,4.341
1576,1576,6.97,least_concern,50.49,three_toed,Pale-throated sloth,4.274,6.461
1577,1577,8.215,least_concern,49.849,three_toed,Pale-throated sloth,4.763,3.944
1578,1578,6.746,least_concern,49.665,three_toed,Pale-throated sloth,3.356,3.71
1579,1579,7.609,least_concern,48.967,three_toed,Pale-throated sloth,4.576,3.836
1580,1580,7.322,least_concern,47.782,three_toed,Pale-throated sloth,5.386,3.708
1581,1581,6.892,least_concern,50.401,three_toed,Pale-throated sloth,6.663,4.268
1582,1582,7.158,least_concern,50.98,three_toed,Pale-throated sloth,5.02,3.877
1583,1583,8.406,least_concern,48.915,three_toed,Pale-throated sloth,7.617,5.058
1584,1584,8.184,least_concern,47.892,three_toed,Pale-throated sloth,3.864,5.262
1585,1585,6.59,least_concern,50.073,three_toed,Pale-throated sloth,4.808,4.641
1586,1586,7.093,least_concern,50.62,three_toed,Pale-throated sloth,4.381,3.939
1587,1587,7.447,least_concern,50.209,three_toed,Pale-throated sloth,5.015,2.744
1588,1588,6.797,least_concern,51.399,three_toed,Pale-throated sloth,5.393,3.282
1589,1589,7.686,least_concern,50.008,three_toed,Pale-throated sloth,7.201,2.781
1590,1590,7.648,least_concern,48.118,three_toed,Pale-throated sloth,3.042,4.995
1591,1591,8.802,least_concern,51.083,three_toed,Pale-throated sloth,6.09,4.957
1592,1592,6.774,least_concern,48.492,three_toed,Pale-throated sloth,3.481,3.666
1593,1593,7.321,least_concern,49.899,three_toed,Pale-throated sloth,4.866,6.854
1594,1594,7.291,least_concern,50.22,three_toed,Pale-throated sloth,6.803,5.502
1595,1595,7.421,least_concern,48.503,three_toed,Pale-throated sloth,6.197,3.854
1596,1596,7.778,least_concern,50.291,three_toed,Pale-throated sloth,6.33,3.659
1597,1597,7.698,least_concern,49.809,three_toed,Pale-throated sloth,4.036,3.44
1598,1598,8.237,least_concern,50.706,three_toed,Pale-throated sloth,4.504,4.876
1599,1599,7.789,least_concern,51.165,three_toed,Pale-throated sloth,5.959,4.2
1600,1600,6.077,least_concern,49.014,three_toed,Pale-throated sloth,4.143,5.457
1601,1601,8.214,least_concern,51.686,three_toed,Pale-throated sloth,3.52,5.106
1602,1602,7.004,least_concern,51.298,three_toed,Pale-throated sloth,6.391,5.183
1603,1603,8.379,least_concern,49.898,three_toed,Pale-throated sloth,4.695,5.731
1604,1604,8.105,least_concern,51.065,three_toed,Pale-throated sloth,3.396,4.512
1605,1605,8.955,least_concern,49.537,three_toed,Pale-throated sloth,6.222,4.891
1606,1606,6.379,least_concern,51.667,three_toed,Pale-throated sloth,6.877,4.966
1607,1607,6.403,least_concern,49.704,three_toed,Pale-throated sloth,7.324,4.479
1608,1608,7.296,least_concern,50.861,three_toed,Pale-throated sloth,4.674,4.107
1609,1609,8.332,least_concern,49.958,three_toed,Pale-throated sloth,5.847,2.503
1610,1610,8.2,least_concern,49.708,three_toed,Pale-throated sloth,4.821,4.182
1611,1611,9.818,least_concern,48.791,three_toed,Pale-throated sloth,3.45,5.254
1612,1612,7.993,least_concern,49.926,three_toed,Pale-throated sloth,4.6,5.575
1613,1613,7.318,least_concern,50.657,three_toed,Pale-throated sloth,4.317,5.311
1614,1614,7.667,least_concern,50.129,three_toed,Pale-throated sloth,3.927,4.984
1615,1615,7.034,least_concern,49.472,three_toed,Pale-throated sloth,5.186,2.985
1616,1616,7.347,least_concern,49.103,three_toed,Pale-throated sloth,4.076,3.668
